REGION,TECHNOLOGY,YEAR,VALUE
GLOBAL,PWRBIOESPXX01,2023,2363.64
GLOBAL,PWRBIOESPXX01,2024,2354.55
GLOBAL,PWRBIOESPXX01,2025,2345.45
GLOBAL,PWRBIOESPXX01,2026,2336.36
GLOBAL,PWRBIOESPXX01,2027,2327.27
GLOBAL,PWRBIOESPXX01,2028,2318.18
GLOBAL,PWRBIOESPXX01,2029,2309.09
GLOBAL,PWRBIOESPXX01,2030,2300.0
GLOBAL,PWRBIOESPXX01,2031,2295.0
GLOBAL,PWRBIOESPXX01,2032,2290.0
GLOBAL,PWRBIOESPXX01,2033,2285.0
GLOBAL,PWRBIOESPXX01,2034,2280.0
GLOBAL,PWRBIOESPXX01,2035,2275.0
GLOBAL,PWRBIOESPXX01,2036,2270.0
GLOBAL,PWRBIOESPXX01,2037,2265.0
GLOBAL,PWRBIOESPXX01,2038,2260.0
GLOBAL,PWRBIOESPXX01,2039,2255.0
GLOBAL,PWRBIOESPXX01,2040,2250.0
GLOBAL,PWRBIOESPXX01,2041,2250.0
GLOBAL,PWRBIOESPXX01,2042,2250.0
GLOBAL,PWRBIOESPXX01,2043,2250.0
GLOBAL,PWRBIOESPXX01,2044,2250.0
GLOBAL,PWRBIOESPXX01,2045,2250.0
GLOBAL,PWRBIOESPXX01,2046,2250.0
GLOBAL,PWRBIOESPXX01,2047,2250.0
GLOBAL,PWRBIOESPXX01,2048,2250.0
GLOBAL,PWRBIOESPXX01,2049,2250.0
GLOBAL,PWRBIOESPXX01,2050,2250.0
GLOBAL,PWRBIOFRAXX01,2015,2400.0
GLOBAL,PWRBIOFRAXX01,2016,2400.0
GLOBAL,PWRBIOFRAXX01,2017,2400.0
GLOBAL,PWRBIOFRAXX01,2018,2400.0
GLOBAL,PWRBIOFRAXX01,2019,2400.0
GLOBAL,PWRBIOFRAXX01,2020,2390.91
GLOBAL,PWRBIOFRAXX01,2021,2381.82
GLOBAL,PWRBIOFRAXX01,2022,2372.73
GLOBAL,PWRBIOFRAXX01,2023,2363.64
GLOBAL,PWRBIOFRAXX01,2024,2354.55
GLOBAL,PWRBIOFRAXX01,2025,2345.45
GLOBAL,PWRBIOFRAXX01,2026,2336.36
GLOBAL,PWRBIOFRAXX01,2027,2327.27
GLOBAL,PWRBIOFRAXX01,2028,2318.18
GLOBAL,PWRBIOFRAXX01,2029,2309.09
GLOBAL,PWRBIOFRAXX01,2030,2300.0
GLOBAL,PWRBIOFRAXX01,2031,2295.0
GLOBAL,PWRBIOFRAXX01,2032,2290.0
GLOBAL,PWRBIOFRAXX01,2033,2285.0
GLOBAL,PWRBIOFRAXX01,2034,2280.0
GLOBAL,PWRBIOFRAXX01,2035,2275.0
GLOBAL,PWRBIOFRAXX01,2036,2270.0
GLOBAL,PWRBIOFRAXX01,2037,2265.0
GLOBAL,PWRBIOFRAXX01,2038,2260.0
GLOBAL,PWRBIOFRAXX01,2039,2255.0
GLOBAL,PWRBIOFRAXX01,2040,2250.0
GLOBAL,PWRBIOFRAXX01,2041,2250.0
GLOBAL,PWRBIOFRAXX01,2042,2250.0
GLOBAL,PWRBIOFRAXX01,2043,2250.0
GLOBAL,PWRBIOFRAXX01,2044,2250.0
GLOBAL,PWRBIOFRAXX01,2045,2250.0
GLOBAL,PWRBIOFRAXX01,2046,2250.0
GLOBAL,PWRBIOFRAXX01,2047,2250.0
GLOBAL,PWRBIOFRAXX01,2048,2250.0
GLOBAL,PWRBIOFRAXX01,2049,2250.0
GLOBAL,PWRBIOFRAXX01,2050,2250.0
GLOBAL,PWRBIOITAXX01,2015,2400.0
GLOBAL,PWRBIOITAXX01,2016,2400.0
GLOBAL,PWRBIOITAXX01,2017,2400.0
GLOBAL,PWRBIOITAXX01,2018,2400.0
GLOBAL,PWRBIOITAXX01,2019,2400.0
GLOBAL,PWRBIOITAXX01,2020,2390.91
GLOBAL,PWRBIOITAXX01,2021,2381.82
GLOBAL,PWRBIOITAXX01,2022,2372.73
GLOBAL,PWRBIOITAXX01,2023,2363.64
GLOBAL,PWRBIOITAXX01,2024,2354.55
GLOBAL,PWRBIOITAXX01,2025,2345.45
GLOBAL,PWRBIOITAXX01,2026,2336.36
GLOBAL,PWRBIOITAXX01,2027,2327.27
GLOBAL,PWRBIOITAXX01,2028,2318.18
