REGION,TECHNOLOGY,YEAR,VALUE
GLOBAL,PWRCCGAUTXX00,2036,0.0
GLOBAL,PWRCCGAUTXX00,2037,0.0
GLOBAL,PWRCCGAUTXX00,2038,0.0
GLOBAL,PWRCCGAUTXX00,2039,0.0
GLOBAL,PWRCCGAUTXX00,2040,0.0
GLOBAL,PWRCCGAUTXX00,2041,0.0
GLOBAL,PWRCCGAUTXX00,2042,0.0
GLOBAL,PWRCCGAUTXX00,2043,0.0
GLOBAL,PWRCCGAUTXX00,2044,0.0
GLOBAL,PWRCCGAUTXX00,2045,0.0
GLOBAL,PWRCCGAUTXX00,2046,0.0
GLOBAL,PWRCCGAUTXX00,2047,0.0
GLOBAL,PWRCCGAUTXX00,2048,0.0
GLOBAL,PWRCCGAUTXX00,2049,0.0
GLOBAL,PWRCCGAUTXX00,2050,0.0
GLOBAL,PWROCGBELXX00,2021,0.0
GLOBAL,PWROCGBELXX00,2022,0.0
GLOBAL,PWROCGBELXX00,2023,0.0
GLOBAL,PWROCGBELXX00,2024,0.0
GLOBAL,PWROCGBELXX00,2025,0.0
GLOBAL,PWROCGBELXX00,2026,0.0
GLOBAL,PWROCGBELXX00,2027,0.0
GLOBAL,PWROCGBELXX00,2028,0.0
GLOBAL,PWROCGBELXX00,2029,0.0
GLOBAL,PWROCGBELXX00,2030,0.0
GLOBAL,PWROCGBELXX00,2031,0.0
GLOBAL,PWROCGBELXX00,2032,0.0
GLOBAL,PWROCGBELXX00,2033,0.0
GLOBAL,PWROCGBELXX00,2034,0.0
GLOBAL,PWROCGBELXX00,2035,0.0
GLOBAL,PWROCGBELXX00,2036,0.0
GLOBAL,PWROCGBELXX00,2037,0.0
GLOBAL,PWROCGBELXX00,2038,0.0
GLOBAL,PWROCGBELXX00,2039,0.0
GLOBAL,PWROCGBELXX00,2040,0.0
GLOBAL,PWROCGBELXX00,2041,0.0
GLOBAL,PWROCGBELXX00,2042,0.0
GLOBAL,PWROCGBELXX00,2043,0.0
GLOBAL,PWROCGBELXX00,2044,0.0
GLOBAL,PWROCGBELXX00,2045,0.0
GLOBAL,PWROCGBELXX00,2046,0.0
GLOBAL,PWROCGBELXX00,2047,0.0
GLOBAL,PWROCGBELXX00,2048,0.0
GLOBAL,PWROCGBELXX00,2049,0.0
GLOBAL,PWROCGBELXX00,2050,0.0
GLOBAL,PWRCCGLUXXX00,2021,0.0
GLOBAL,PWRCCGLUXXX00,2022,0.0
GLOBAL,PWRCCGLUXXX00,2023,0.0
GLOBAL,PWRCCGLUXXX00,2024,0.0
GLOBAL,PWRCCGLUXXX00,2025,0.0
GLOBAL,PWRCCGLUXXX00,2026,0.0
GLOBAL,PWRCCGLUXXX00,2027,0.0
GLOBAL,PWRCCGLUXXX00,2028,0.0
GLOBAL,PWRCCGLUXXX00,2029,0.0
GLOBAL,PWRCCGLUXXX00,2030,0.0
GLOBAL,PWRCCGLUXXX00,2031,0.0
GLOBAL,PWRCCGLUXXX00,2032,0.0
GLOBAL,PWRCCGLUXXX00,2033,0.0
GLOBAL,PWRCCGLUXXX00,2034,0.0
GLOBAL,PWRCCGLUXXX00,2035,0.0
GLOBAL,PWRCCGLUXXX00,2036,0.0
GLOBAL,PWRCCGLUXXX00,2037,0.0
GLOBAL,PWRCCGLUXXX00,2038,0.0
GLOBAL,PWRCCGLUXXX00,2039,0.0
GLOBAL,PWRCCGLUXXX00,2040,0.0
GLOBAL,PWRCCGLUXXX00,2041,0.0
GLOBAL,PWRCCGLUXXX00,2042,0.0
GLOBAL,PWRCCGLUXXX00,2043,0.0
GLOBAL,PWRCCGLUXXX00,2044,0.0
GLOBAL,PWRCCGLUXXX00,2045,0.0
GLOBAL,PWRCCGLUXXX00,2046,0.0
GLOBAL,PWRCCGLUXXX00,2047,0.0
GLOBAL,PWRCCGLUXXX00,2048,0.0
GLOBAL,PWRCCGLUXXX00,2049,0.0
GLOBAL,PWRCCGLUXXX00,2050,0.0
GLOBAL,PWROCGLUXXX00,2021,0.0
GLOBAL,PWROCGLUXXX00,2022,0.0
GLOBAL,PWROCGLUXXX00,2023,0.0
GLOBAL,PWROCGLUXXX00,2024,0.0
GLOBAL,PWROCGLUXXX00,2025,0.0
GLOBAL,PWROCGLUXXX00,2026,0.0
GLOBAL,PWROCGLUXXX00,2027,0.0
GLOBAL,PWROCGLUXXX00,2028,0.0
GLOBAL,PWROCGLUXXX00,2029,0.0
GLOBAL,PWROCGLUXXX00,2030,0.0
GLOBAL,PWROCGLUXXX00,2031,0.0
GLOBAL,PWROCGLUXXX00,2032,0.0
GLOBAL,PWROCGLUXXX00,2033,0.0
GLOBAL,PWROCGLUXXX00,2034,0.0
GLOBAL,PWROCGLUXXX00,2035,0.0
GLOBAL,PWROCGLUXXX00,2036,0.0
GLOBAL,PWROCGLUXXX00,2037,0.0
GLOBAL,PWROCGLUXXX00,2038,0.0
GLOBAL,PWROCGLUXXX00,2039,0.0
GLOBAL,PWROCGLUXXX00,2040,0.0
GLOBAL,PWROCGLUXXX00,2041,0.0
GLOBAL,PWROCGLUXXX00,2042,0.0
GLOBAL,PWROCGLUXXX00,2043,0.0
GLOBAL,PWROCGLUXXX00,2044,0.0
GLOBAL,PWROCGLUXXX00,2045,0.0
GLOBAL,PWROCGLUXXX00,2046,0.0
GLOBAL,PWROCGLUXXX00,2047,0.0
GLOBAL,PWROCGLUXXX00,2048,0.0
GLOBAL,PWROCGLUXXX00,2049,0.0
GLOBAL,PWROCGLUXXX00,2050,0.0
GLOBAL,PWROCGPRTXX00,2021,0.0
GLOBAL,PWROCGPRTXX00,2022,0.0
GLOBAL,PWROCGPRTXX00,2023,0.0
GLOBAL,PWROCGPRTXX00,2024,0.0
GLOBAL,PWROCGPRTXX00,2025,0.0
GLOBAL,PWROCGPRTXX00,2026,0.0
GLOBAL,PWROCGPRTXX00,2027,0.0
GLOBAL,PWROCGPRTXX00,2028,0.0
GLOBAL,PWROCGPRTXX00,2029,0.0
GLOBAL,PWROCGPRTXX00,2030,0.0
GLOBAL,PWROCGPRTXX00,2031,0.0
GLOBAL,PWROCGPRTXX00,2032,0.0
