REGION,TECHNOLOGY,TIMESLICE,YEAR,VALUE
GLOBAL,PWRCSPITAXX01,S1D1,2024,0.344
GLOBAL,PWRCSPITAXX01,S1D1,2025,0.344
GLOBAL,PWRCSPITAXX01,S1D1,2026,0.344
GLOBAL,PWRCSPITAXX01,S1D1,2027,0.344
GLOBAL,PWRCSPITAXX01,S1D1,2028,0.344
GLOBAL,PWRCSPITAXX01,S1D1,2029,0.344
GLOBAL,PWRCSPITAXX01,S1D1,2030,0.344
GLOBAL,PWRCSPITAXX01,S1D1,2031,0.344
GLOBAL,PWRCSPITAXX01,S1D1,2032,0.344
GLOBAL,PWRCSPITAXX01,S1D1,2033,0.344
GLOBAL,PWRCSPITAXX01,S1D1,2034,0.344
GLOBAL,PWRCSPITAXX01,S1D1,2035,0.344
GLOBAL,PWRCSPITAXX01,S1D1,2036,0.344
GLOBAL,PWRCSPITAXX01,S1D1,2037,0.344
GLOBAL,PWRCSPITAXX01,S1D1,2038,0.344
GLOBAL,PWRCSPITAXX01,S1D1,2039,0.344
GLOBAL,PWRCSPITAXX01,S1D1,2040,0.344
GLOBAL,PWRCSPITAXX01,S1D1,2041,0.344
GLOBAL,PWRCSPITAXX01,S1D1,2042,0.344
GLOBAL,PWRCSPITAXX01,S1D1,2043,0.344
GLOBAL,PWRCSPITAXX01,S1D1,2044,0.344
GLOBAL,PWRCSPITAXX01,S1D1,2045,0.344
GLOBAL,PWRCSPITAXX01,S1D1,2046,0.344
GLOBAL,PWRCSPITAXX01,S1D1,2047,0.344
GLOBAL,PWRCSPITAXX01,S1D1,2048,0.344
GLOBAL,PWRCSPITAXX01,S1D1,2049,0.344
GLOBAL,PWRCSPITAXX01,S1D1,2050,0.344
GLOBAL,PWRCSPLUXXX01,S1D1,2015,0.1276
GLOBAL,PWRCSPLUXXX01,S1D1,2016,0.1276
GLOBAL,PWRCSPLUXXX01,S1D1,2017,0.1276
GLOBAL,PWRCSPLUXXX01,S1D1,2018,0.1276
GLOBAL,PWRCSPLUXXX01,S1D1,2019,0.1276
GLOBAL,PWRCSPLUXXX01,S1D1,2020,0.1276
GLOBAL,PWRCSPLUXXX01,S1D1,2021,0.1276
GLOBAL,PWRCSPLUXXX01,S1D1,2022,0.1276
GLOBAL,PWRCSPLUXXX01,S1D1,2023,0.1276
GLOBAL,PWRCSPLUXXX01,S1D1,2024,0.1276
GLOBAL,PWRCSPLUXXX01,S1D1,2025,0.1276
GLOBAL,PWRCSPLUXXX01,S1D1,2026,0.1276
GLOBAL,PWRCSPLUXXX01,S1D1,2027,0.1276
GLOBAL,PWRCSPLUXXX01,S1D1,2028,0.1276
GLOBAL,PWRCSPLUXXX01,S1D1,2029,0.1276
GLOBAL,PWRCSPLUXXX01,S1D1,2030,0.1276
GLOBAL,PWRCSPLUXXX01,S1D1,2031,0.1276
GLOBAL,PWRCSPLUXXX01,S1D1,2032,0.1276
GLOBAL,PWRCSPLUXXX01,S1D1,2033,0.1276
GLOBAL,PWRCSPLUXXX01,S1D1,2034,0.1276
GLOBAL,PWRCSPLUXXX01,S1D1,2035,0.1276
GLOBAL,PWRCSPLUXXX01,S1D1,2036,0.1276
GLOBAL,PWRCSPLUXXX01,S1D1,2037,0.1276
GLOBAL,PWRCSPLUXXX01,S1D1,2038,0.1276
GLOBAL,PWRCSPLUXXX01,S1D1,2039,0.1276
GLOBAL,PWRCSPLUXXX01,S1D1,2040,0.1276
GLOBAL,PWRCSPLUXXX01,S1D1,2041,0.1276
GLOBAL,PWRCSPLUXXX01,S1D1,2042,0.1276
GLOBAL,PWRCSPLUXXX01,S1D1,2043,0.1276
GLOBAL,PWRCSPLUXXX01,S1D1,2044,0.1276
GLOBAL,PWRCSPLUXXX01,S1D1,2045,0.1276
GLOBAL,PWRCSPLUXXX01,S1D1,2046,0.1276
GLOBAL,PWRCSPLUXXX01,S1D1,2047,0.1276
GLOBAL,PWRCSPLUXXX01,S1D1,2048,0.1276
GLOBAL,PWRCSPLUXXX01,S1D1,2049,0.1276
GLOBAL,PWRCSPLUXXX01,S1D1,2050,0.1276
GLOBAL,PWRCSPNLDXX01,S1D1,2015,0.0936
GLOBAL,PWRCSPNLDXX01,S1D1,2016,0.0936
GLOBAL,PWRCSPNLDXX01,S1D1,2017,0.0936
GLOBAL,PWRCSPNLDXX01,S1D1,2018,0.0936
GLOBAL,PWRCSPNLDXX01,S1D1,2019,0.0936
GLOBAL,PWRCSPNLDXX01,S1D1,2020,0.0936
GLOBAL,PWRCSPNLDXX01,S1D1,2021,0.0936
GLOBAL,PWRCSPNLDXX01,S1D1,2022,0.0936
GLOBAL,PWRCSPNLDXX01,S1D1,2023,0.0936
GLOBAL,PWRCSPNLDXX01,S1D1,2024,0.0936
GLOBAL,PWRCSPNLDXX01,S1D1,2025,0.0936
GLOBAL,PWRCSPNLDXX01,S1D1,2026,0.0936
GLOBAL,PWRCSPNLDXX01,S1D1,2027,0.0936
GLOBAL,PWRCSPNLDXX01,S1D1,2028,0.0936
GLOBAL,PWRCSPNLDXX01,S1D1,2029,0.0936
GLOBAL,PWRCSPNLDXX01,S1D1,2030,0.0936
GLOBAL,PWRCSPNLDXX01,S1D1,2031,0.0936
GLOBAL,PWRCSPNLDXX01,S1D1,2032,0.0936
GLOBAL,PWRCSPNLDXX01,S1D1,2033,0.0936
GLOBAL,PWRCSPNLDXX01,S1D1,2034,0.0936
GLOBAL,PWRCSPNLDXX01,S1D1,2035,0.0936
GLOBAL,PWRCSPNLDXX01,S1D1,2036,0.0936
GLOBAL,PWRCSPNLDXX01,S1D1,2037,0.0936
GLOBAL,PWRCSPNLDXX01,S1D1,2038,0.0936
GLOBAL,PWRCSPNLDXX01,S1D1,2039,0.0936
GLOBAL,PWRCSPNLDXX01,S1D1,2040,0.0936
GLOBAL,PWRCSPNLDXX01,S1D1,2041,0.0936
GLOBAL,PWRCSPNLDXX01,S1D1,2042,0.0936
GLOBAL,PWRCSPNLDXX01,S1D1,2043,0.0936
GLOBAL,PWRCSPNLDXX01,S1D1,2044,0.0936
GLOBAL,PWRCSPNLDXX01,S1D1,2045,0.0936
GLOBAL,PWRCSPNLDXX01,S1D1,2046,0.0936
GLOBAL,PWRCSPNLDXX01,S1D1,2047,0.0936
GLOBAL,PWRCSPNLDXX01,S1D1,2048,0.0936
GLOBAL,PWRCSPNLDXX01,S1D1,2049,0.0936
GLOBAL,PWRCSPNLDXX01,S1D1,2050,0.0936
GLOBAL,PWRCSPPRTXX01,S1D1,2015,0.3184
GLOBAL,PWRCSPPRTXX01,S1D1,2016,0.3184
GLOBAL,PWRCSPPRTXX01,S1D1,2017,0.3184
GLOBAL,PWRCSPPRTXX01,S1D1,2018,0.3184
GLOBAL,PWRCSPPRTXX01,S1D1,2019,0.3184
GLOBAL,PWRCSPPRTXX01,S1D1,2020,0.3184
GLOBAL,PWRCSPPRTXX01,S1D1,2021,0.3184
GLOBAL,PWRCSPPRTXX01,S1D1,2022,0.3184
GLOBAL,PWRCSPPRTXX01,S1D1,2023,0.3184
GLOBAL,PWRCSPPRTXX01,S1D1,2024,0.3184
GLOBAL,PWRCSPPRTXX01,S1D1,2025,0.3184
GLOBAL,PWRCSPPRTXX01,S1D1,2026,0.3184
GLOBAL,PWRCSPPRTXX01,S1D1,2027,0.3184
GLOBAL,PWRCSPPRTXX01,S1D1,2028,0.3184
GLOBAL,PWRCSPPRTXX01,S1D1,2029,0.3184
GLOBAL,PWRCSPPRTXX01,S1D1,2030,0.3184
GLOBAL,PWRCSPPRTXX01,S1D1,2031,0.3184
GLOBAL,PWRCSPPRTXX01,S1D1,2032,0.3184
GLOBAL,PWRCSPPRTXX01,S1D1,2033,0.3184
GLOBAL,PWRCSPPRTXX01,S1D1,2034,0.3184
GLOBAL,PWRCSPPRTXX01,S1D1,2035,0.3184
GLOBAL,PWRCSPPRTXX01,S1D1,2036,0.3184
GLOBAL,PWRCSPPRTXX01,S1D1,2037,0.3184
GLOBAL,PWRCSPPRTXX01,S1D1,2038,0.3184
GLOBAL,PWRCSPPRTXX01,S1D1,2039,0.3184
GLOBAL,PWRCSPPRTXX01,S1D1,2040,0.3184
GLOBAL,PWRCSPPRTXX01,S1D1,2041,0.3184
GLOBAL,PWRCSPPRTXX01,S1D1,2042,0.3184
GLOBAL,PWRCSPPRTXX01,S1D1,2043,0.3184
GLOBAL,PWRCSPPRTXX01,S1D1,2044,0.3184
GLOBAL,PWRCSPPRTXX01,S1D1,2045,0.3184
GLOBAL,PWRCSPPRTXX01,S1D1,2046,0.3184
GLOBAL,PWRCSPPRTXX01,S1D1,2047,0.3184
GLOBAL,PWRCSPPRTXX01,S1D1,2048,0.3184
GLOBAL,PWRCSPPRTXX01,S1D1,2049,0.3184
GLOBAL,PWRCSPPRTXX01,S1D1,2050,0.3184
GLOBAL,PWRCSPAUTXX01,S1D2,2015,0.1709
GLOBAL,PWRCSPAUTXX01,S1D2,2016,0.1709
GLOBAL,PWRCSPAUTXX01,S1D2,2017,0.1709
GLOBAL,PWRCSPAUTXX01,S1D2,2018,0.1709
GLOBAL,PWRCSPAUTXX01,S1D2,2019,0.1709
GLOBAL,PWRCSPAUTXX01,S1D2,2020,0.1709
GLOBAL,PWRCSPAUTXX01,S1D2,2021,0.1709
GLOBAL,PWRCSPAUTXX01,S1D2,2022,0.1709
GLOBAL,PWRCSPAUTXX01,S1D2,2023,0.1709
GLOBAL,PWRCSPAUTXX01,S1D2,2024,0.1709
GLOBAL,PWRCSPAUTXX01,S1D2,2025,0.1709
GLOBAL,PWRCSPAUTXX01,S1D2,2026,0.1709
GLOBAL,PWRCSPAUTXX01,S1D2,2027,0.1709
GLOBAL,PWRCSPAUTXX01,S1D2,2028,0.1709
GLOBAL,PWRCSPAUTXX01,S1D2,2029,0.1709
GLOBAL,PWRCSPAUTXX01,S1D2,2030,0.1709
GLOBAL,PWRCSPAUTXX01,S1D2,2031,0.1709
GLOBAL,PWRCSPAUTXX01,S1D2,2032,0.1709
GLOBAL,PWRCSPAUTXX01,S1D2,2033,0.1709
GLOBAL,PWRCSPAUTXX01,S1D2,2034,0.1709
GLOBAL,PWRCSPAUTXX01,S1D2,2035,0.1709
GLOBAL,PWRCSPAUTXX01,S1D2,2036,0.1709
GLOBAL,PWRCSPAUTXX01,S1D2,2037,0.1709
GLOBAL,PWRCSPAUTXX01,S1D2,2038,0.1709
GLOBAL,PWRCSPAUTXX01,S1D2,2039,0.1709
GLOBAL,PWRCSPAUTXX01,S1D2,2040,0.1709
GLOBAL,PWRCSPAUTXX01,S1D2,2041,0.1709
GLOBAL,PWRCSPAUTXX01,S1D2,2042,0.1709
GLOBAL,PWRCSPAUTXX01,S1D2,2043,0.1709
GLOBAL,PWRCSPAUTXX01,S1D2,2044,0.1709
GLOBAL,PWRCSPAUTXX01,S1D2,2045,0.1709
GLOBAL,PWRCSPAUTXX01,S1D2,2046,0.1709
GLOBAL,PWRCSPAUTXX01,S1D2,2047,0.1709
GLOBAL,PWRCSPAUTXX01,S1D2,2048,0.1709
GLOBAL,PWRCSPAUTXX01,S1D2,2049,0.1709
GLOBAL,PWRCSPAUTXX01,S1D2,2050,0.1709
GLOBAL,PWRCSPBELXX01,S1D2,2015,0.1726
GLOBAL,PWRCSPBELXX01,S1D2,2016,0.1726
GLOBAL,PWRCSPBELXX01,S1D2,2017,0.1726
GLOBAL,PWRCSPBELXX01,S1D2,2018,0.1726
GLOBAL,PWRCSPBELXX01,S1D2,2019,0.1726
GLOBAL,PWRCSPBELXX01,S1D2,2020,0.1726
GLOBAL,PWRCSPBELXX01,S1D2,2021,0.1726
GLOBAL,PWRCSPBELXX01,S1D2,2022,0.1726
GLOBAL,PWRCSPBELXX01,S1D2,2023,0.1726
GLOBAL,PWRCSPBELXX01,S1D2,2024,0.1726
GLOBAL,PWRCSPBELXX01,S1D2,2025,0.1726
GLOBAL,PWRCSPBELXX01,S1D2,2026,0.1726
GLOBAL,PWRCSPBELXX01,S1D2,2027,0.1726
GLOBAL,PWRCSPBELXX01,S1D2,2028,0.1726
GLOBAL,PWRCSPBELXX01,S1D2,2029,0.1726
GLOBAL,PWRCSPBELXX01,S1D2,2030,0.1726
GLOBAL,PWRCSPBELXX01,S1D2,2031,0.1726
GLOBAL,PWRCSPBELXX01,S1D2,2032,0.1726
GLOBAL,PWRCSPBELXX01,S1D2,2033,0.1726
GLOBAL,PWRCSPBELXX01,S1D2,2034,0.1726
GLOBAL,PWRCSPBELXX01,S1D2,2035,0.1726
GLOBAL,PWRCSPBELXX01,S1D2,2036,0.1726
GLOBAL,PWRCSPBELXX01,S1D2,2037,0.1726
GLOBAL,PWRCSPBELXX01,S1D2,2038,0.1726
GLOBAL,PWRCSPBELXX01,S1D2,2039,0.1726
GLOBAL,PWRCSPBELXX01,S1D2,2040,0.1726
GLOBAL,PWRCSPBELXX01,S1D2,2041,0.1726
GLOBAL,PWRCSPBELXX01,S1D2,2042,0.1726
GLOBAL,PWRCSPBELXX01,S1D2,2043,0.1726
GLOBAL,PWRCSPBELXX01,S1D2,2044,0.1726
GLOBAL,PWRCSPBELXX01,S1D2,2045,0.1726
GLOBAL,PWRCSPBELXX01,S1D2,2046,0.1726
GLOBAL,PWRCSPBELXX01,S1D2,2047,0.1726
GLOBAL,PWRCSPBELXX01,S1D2,2048,0.1726
GLOBAL,PWRCSPBELXX01,S1D2,2049,0.1726
GLOBAL,PWRCSPBELXX01,S1D2,2050,0.1726
GLOBAL,PWRCSPCHEXX01,S1D2,2015,0.1477
GLOBAL,PWRCSPCHEXX01,S1D2,2016,0.1477
GLOBAL,PWRCSPCHEXX01,S1D2,2017,0.1477
GLOBAL,PWRCSPCHEXX01,S1D2,2018,0.1477
GLOBAL,PWRCSPCHEXX01,S1D2,2019,0.1477
GLOBAL,PWRCSPCHEXX01,S1D2,2020,0.1477
GLOBAL,PWRCSPCHEXX01,S1D2,2021,0.1477
GLOBAL,PWRCSPCHEXX01,S1D2,2022,0.1477
GLOBAL,PWRCSPCHEXX01,S1D2,2023,0.1477
GLOBAL,PWRCSPCHEXX01,S1D2,2024,0.1477
GLOBAL,PWRCSPCHEXX01,S1D2,2025,0.1477
GLOBAL,PWRCSPCHEXX01,S1D2,2026,0.1477
GLOBAL,PWRCSPCHEXX01,S1D2,2027,0.1477
GLOBAL,PWRCSPCHEXX01,S1D2,2028,0.1477
GLOBAL,PWRCSPCHEXX01,S1D2,2029,0.1477
GLOBAL,PWRCSPCHEXX01,S1D2,2030,0.1477
GLOBAL,PWRCSPCHEXX01,S1D2,2031,0.1477
GLOBAL,PWRCSPCHEXX01,S1D2,2032,0.1477
GLOBAL,PWRCSPCHEXX01,S1D2,2033,0.1477
GLOBAL,PWRCSPCHEXX01,S1D2,2034,0.1477
GLOBAL,PWRCSPCHEXX01,S1D2,2035,0.1477
GLOBAL,PWRCSPCHEXX01,S1D2,2036,0.1477
GLOBAL,PWRCSPCHEXX01,S1D2,2037,0.1477
GLOBAL,PWRCSPCHEXX01,S1D2,2038,0.1477
GLOBAL,PWRCSPCHEXX01,S1D2,2039,0.1477
GLOBAL,PWRCSPCHEXX01,S1D2,2040,0.1477
GLOBAL,PWRCSPCHEXX01,S1D2,2041,0.1477
GLOBAL,PWRCSPCHEXX01,S1D2,2042,0.1477
GLOBAL,PWRCSPCHEXX01,S1D2,2043,0.1477
GLOBAL,PWRCSPCHEXX01,S1D2,2044,0.1477
GLOBAL,PWRCSPCHEXX01,S1D2,2045,0.1477
GLOBAL,PWRCSPCHEXX01,S1D2,2046,0.1477
GLOBAL,PWRCSPCHEXX01,S1D2,2047,0.1477
GLOBAL,PWRCSPCHEXX01,S1D2,2048,0.1477
GLOBAL,PWRCSPCHEXX01,S1D2,2049,0.1477
GLOBAL,PWRCSPCHEXX01,S1D2,2050,0.1477
GLOBAL,PWRCSPDEUXX01,S1D2,2015,0.1054
GLOBAL,PWRCSPDEUXX01,S1D2,2016,0.1054
GLOBAL,PWRCSPDEUXX01,S1D2,2017,0.1054
GLOBAL,PWRCSPDEUXX01,S1D2,2018,0.1054
GLOBAL,PWRCSPDEUXX01,S1D2,2019,0.1054
GLOBAL,PWRCSPDEUXX01,S1D2,2020,0.1054
GLOBAL,PWRCSPDEUXX01,S1D2,2021,0.1054
GLOBAL,PWRCSPDEUXX01,S1D2,2022,0.1054
GLOBAL,PWRCSPDEUXX01,S1D2,2023,0.1054
GLOBAL,PWRCSPDEUXX01,S1D2,2024,0.1054
GLOBAL,PWRCSPDEUXX01,S1D2,2025,0.1054
GLOBAL,PWRCSPDEUXX01,S1D2,2026,0.1054
GLOBAL,PWRCSPDEUXX01,S1D2,2027,0.1054
GLOBAL,PWRCSPDEUXX01,S1D2,2028,0.1054
GLOBAL,PWRCSPDEUXX01,S1D2,2029,0.1054
GLOBAL,PWRCSPDEUXX01,S1D2,2030,0.1054
GLOBAL,PWRCSPDEUXX01,S1D2,2031,0.1054
GLOBAL,PWRCSPDEUXX01,S1D2,2032,0.1054
GLOBAL,PWRCSPDEUXX01,S1D2,2033,0.1054
GLOBAL,PWRCSPDEUXX01,S1D2,2034,0.1054
GLOBAL,PWRCSPDEUXX01,S1D2,2035,0.1054
GLOBAL,PWRCSPDEUXX01,S1D2,2036,0.1054
GLOBAL,PWRCSPDEUXX01,S1D2,2037,0.1054
GLOBAL,PWRCSPDEUXX01,S1D2,2038,0.1054
GLOBAL,PWRCSPDEUXX01,S1D2,2039,0.1054
GLOBAL,PWRCSPDEUXX01,S1D2,2040,0.1054
GLOBAL,PWRCSPDEUXX01,S1D2,2041,0.1054
GLOBAL,PWRCSPDEUXX01,S1D2,2042,0.1054
GLOBAL,PWRCSPDEUXX01,S1D2,2043,0.1054
GLOBAL,PWRCSPDEUXX01,S1D2,2044,0.1054
GLOBAL,PWRCSPDEUXX01,S1D2,2045,0.1054
GLOBAL,PWRCSPDEUXX01,S1D2,2046,0.1054
GLOBAL,PWRCSPDEUXX01,S1D2,2047,0.1054
GLOBAL,PWRCSPDEUXX01,S1D2,2048,0.1054
GLOBAL,PWRCSPDEUXX01,S1D2,2049,0.1054
GLOBAL,PWRCSPDEUXX01,S1D2,2050,0.1054
GLOBAL,PWRCSPESPXX01,S1D2,2015,0.4268
GLOBAL,PWRCSPESPXX01,S1D2,2016,0.4268
GLOBAL,PWRCSPESPXX01,S1D2,2017,0.4268
GLOBAL,PWRCSPESPXX01,S1D2,2018,0.4268
GLOBAL,PWRCSPESPXX01,S1D2,2019,0.4268
GLOBAL,PWRCSPESPXX01,S1D2,2020,0.4268
GLOBAL,PWRCSPESPXX01,S1D2,2021,0.4268
GLOBAL,PWRCSPESPXX01,S1D2,2022,0.4268
GLOBAL,PWRCSPESPXX01,S1D2,2023,0.4268
GLOBAL,PWRCSPESPXX01,S1D2,2024,0.4268
GLOBAL,PWRCSPESPXX01,S1D2,2025,0.4268
GLOBAL,PWRCSPESPXX01,S1D2,2026,0.4268
GLOBAL,PWRCSPESPXX01,S1D2,2027,0.4268
GLOBAL,PWRCSPESPXX01,S1D2,2028,0.4268
GLOBAL,PWRCSPESPXX01,S1D2,2029,0.4268
GLOBAL,PWRCSPESPXX01,S1D2,2030,0.4268
GLOBAL,PWRCSPESPXX01,S1D2,2031,0.4268
GLOBAL,PWRCSPESPXX01,S1D2,2032,0.4268
GLOBAL,PWRCSPESPXX01,S1D2,2033,0.4268
GLOBAL,PWRCSPESPXX01,S1D2,2034,0.4268
GLOBAL,PWRCSPESPXX01,S1D2,2035,0.4268
GLOBAL,PWRCSPESPXX01,S1D2,2036,0.4268
GLOBAL,PWRCSPESPXX01,S1D2,2037,0.4268
GLOBAL,PWRCSPESPXX01,S1D2,2038,0.4268
GLOBAL,PWRCSPESPXX01,S1D2,2039,0.4268
GLOBAL,PWRCSPESPXX01,S1D2,2040,0.4268
GLOBAL,PWRCSPESPXX01,S1D2,2041,0.4268
GLOBAL,PWRCSPESPXX01,S1D2,2042,0.4268
GLOBAL,PWRCSPESPXX01,S1D2,2043,0.4268
GLOBAL,PWRCSPESPXX01,S1D2,2044,0.4268
GLOBAL,PWRCSPESPXX01,S1D2,2045,0.4268
GLOBAL,PWRCSPESPXX01,S1D2,2046,0.4268
GLOBAL,PWRCSPESPXX01,S1D2,2047,0.4268
GLOBAL,PWRCSPESPXX01,S1D2,2048,0.4268
GLOBAL,PWRCSPESPXX01,S1D2,2049,0.4268
GLOBAL,PWRCSPESPXX01,S1D2,2050,0.4268
GLOBAL,PWRCSPFRAXX01,S1D2,2015,0.2054
GLOBAL,PWRCSPFRAXX01,S1D2,2016,0.2054
GLOBAL,PWRCSPFRAXX01,S1D2,2017,0.2054
GLOBAL,PWRCSPFRAXX01,S1D2,2018,0.2054
GLOBAL,PWRCSPFRAXX01,S1D2,2019,0.2054
GLOBAL,PWRCSPFRAXX01,S1D2,2020,0.2054
GLOBAL,PWRCSPFRAXX01,S1D2,2021,0.2054
GLOBAL,PWRCSPFRAXX01,S1D2,2022,0.2054
GLOBAL,PWRCSPFRAXX01,S1D2,2023,0.2054
GLOBAL,PWRCSPFRAXX01,S1D2,2024,0.2054
GLOBAL,PWRCSPFRAXX01,S1D2,2025,0.2054
GLOBAL,PWRCSPFRAXX01,S1D2,2026,0.2054
GLOBAL,PWRCSPFRAXX01,S1D2,2027,0.2054
GLOBAL,PWRCSPFRAXX01,S1D2,2028,0.2054
GLOBAL,PWRCSPFRAXX01,S1D2,2029,0.2054
GLOBAL,PWRCSPFRAXX01,S1D2,2030,0.2054
GLOBAL,PWRCSPFRAXX01,S1D2,2031,0.2054
GLOBAL,PWRCSPFRAXX01,S1D2,2032,0.2054
GLOBAL,PWRCSPFRAXX01,S1D2,2033,0.2054
GLOBAL,PWRCSPFRAXX01,S1D2,2034,0.2054
GLOBAL,PWRCSPFRAXX01,S1D2,2035,0.2054
GLOBAL,PWRCSPFRAXX01,S1D2,2036,0.2054
GLOBAL,PWRCSPFRAXX01,S1D2,2037,0.2054
GLOBAL,PWRCSPFRAXX01,S1D2,2038,0.2054
GLOBAL,PWRCSPFRAXX01,S1D2,2039,0.2054
GLOBAL,PWRCSPFRAXX01,S1D2,2040,0.2054
GLOBAL,PWRCSPFRAXX01,S1D2,2041,0.2054
GLOBAL,PWRCSPFRAXX01,S1D2,2042,0.2054
GLOBAL,PWRCSPFRAXX01,S1D2,2043,0.2054
GLOBAL,PWRCSPFRAXX01,S1D2,2044,0.2054
GLOBAL,PWRCSPFRAXX01,S1D2,2045,0.2054
GLOBAL,PWRCSPFRAXX01,S1D2,2046,0.2054
GLOBAL,PWRCSPFRAXX01,S1D2,2047,0.2054
GLOBAL,PWRCSPFRAXX01,S1D2,2048,0.2054
GLOBAL,PWRCSPFRAXX01,S1D2,2049,0.2054
GLOBAL,PWRCSPFRAXX01,S1D2,2050,0.2054
GLOBAL,PWRCSPITAXX01,S1D2,2015,0.1641
GLOBAL,PWRCSPITAXX01,S1D2,2016,0.1641
GLOBAL,PWRCSPITAXX01,S1D2,2017,0.1641
GLOBAL,PWRCSPITAXX01,S1D2,2018,0.1641
GLOBAL,PWRCSPITAXX01,S1D2,2019,0.1641
GLOBAL,PWRCSPITAXX01,S1D2,2020,0.1641
GLOBAL,PWRCSPITAXX01,S1D2,2021,0.1641
GLOBAL,PWRCSPITAXX01,S1D2,2022,0.1641
GLOBAL,PWRCSPITAXX01,S1D2,2023,0.1641
GLOBAL,PWRCSPITAXX01,S1D2,2024,0.1641
GLOBAL,PWRCSPITAXX01,S1D2,2025,0.1641
GLOBAL,PWRCSPITAXX01,S1D2,2026,0.1641
GLOBAL,PWRCSPITAXX01,S1D2,2027,0.1641
GLOBAL,PWRCSPITAXX01,S1D2,2028,0.1641
GLOBAL,PWRCSPITAXX01,S1D2,2029,0.1641
GLOBAL,PWRCSPITAXX01,S1D2,2030,0.1641
GLOBAL,PWRCSPITAXX01,S1D2,2031,0.1641
GLOBAL,PWRCSPITAXX01,S1D2,2032,0.1641
GLOBAL,PWRCSPITAXX01,S1D2,2033,0.1641
GLOBAL,PWRCSPITAXX01,S1D2,2034,0.1641
GLOBAL,PWRCSPITAXX01,S1D2,2035,0.1641
GLOBAL,PWRCSPITAXX01,S1D2,2036,0.1641
GLOBAL,PWRCSPITAXX01,S1D2,2037,0.1641
GLOBAL,PWRCSPITAXX01,S1D2,2038,0.1641
GLOBAL,PWRCSPITAXX01,S1D2,2039,0.1641
GLOBAL,PWRCSPITAXX01,S1D2,2040,0.1641
GLOBAL,PWRCSPITAXX01,S1D2,2041,0.1641
GLOBAL,PWRCSPITAXX01,S1D2,2042,0.1641
GLOBAL,PWRCSPITAXX01,S1D2,2043,0.1641
GLOBAL,PWRCSPITAXX01,S1D2,2044,0.1641
GLOBAL,PWRCSPITAXX01,S1D2,2045,0.1641
GLOBAL,PWRCSPITAXX01,S1D2,2046,0.1641
GLOBAL,PWRCSPITAXX01,S1D2,2047,0.1641
GLOBAL,PWRCSPITAXX01,S1D2,2048,0.1641
GLOBAL,PWRCSPITAXX01,S1D2,2049,0.1641
GLOBAL,PWRCSPITAXX01,S1D2,2050,0.1641
GLOBAL,PWRCSPLUXXX01,S1D2,2015,0.162
GLOBAL,PWRCSPLUXXX01,S1D2,2016,0.162
GLOBAL,PWRCSPLUXXX01,S1D2,2017,0.162
GLOBAL,PWRCSPLUXXX01,S1D2,2018,0.162
GLOBAL,PWRCSPLUXXX01,S1D2,2019,0.162
GLOBAL,PWRCSPLUXXX01,S1D2,2020,0.162
GLOBAL,PWRCSPLUXXX01,S1D2,2021,0.162
GLOBAL,PWRCSPLUXXX01,S1D2,2022,0.162
GLOBAL,PWRCSPLUXXX01,S1D2,2023,0.162
GLOBAL,PWRCSPLUXXX01,S1D2,2024,0.162
GLOBAL,PWRCSPLUXXX01,S1D2,2025,0.162
GLOBAL,PWRCSPLUXXX01,S1D2,2026,0.162
GLOBAL,PWRCSPLUXXX01,S1D2,2027,0.162
GLOBAL,PWRCSPLUXXX01,S1D2,2028,0.162
GLOBAL,PWRCSPLUXXX01,S1D2,2029,0.162
GLOBAL,PWRCSPLUXXX01,S1D2,2030,0.162
GLOBAL,PWRCSPLUXXX01,S1D2,2031,0.162
GLOBAL,PWRCSPLUXXX01,S1D2,2032,0.162
GLOBAL,PWRCSPLUXXX01,S1D2,2033,0.162
GLOBAL,PWRCSPLUXXX01,S1D2,2034,0.162
GLOBAL,PWRCSPLUXXX01,S1D2,2035,0.162
GLOBAL,PWRCSPLUXXX01,S1D2,2036,0.162
GLOBAL,PWRCSPLUXXX01,S1D2,2037,0.162
GLOBAL,PWRCSPLUXXX01,S1D2,2038,0.162
GLOBAL,PWRCSPLUXXX01,S1D2,2039,0.162
GLOBAL,PWRCSPLUXXX01,S1D2,2040,0.162
GLOBAL,PWRCSPLUXXX01,S1D2,2041,0.162
GLOBAL,PWRCSPLUXXX01,S1D2,2042,0.162
GLOBAL,PWRCSPLUXXX01,S1D2,2043,0.162
GLOBAL,PWRCSPLUXXX01,S1D2,2044,0.162
GLOBAL,PWRCSPLUXXX01,S1D2,2045,0.162
GLOBAL,PWRCSPLUXXX01,S1D2,2046,0.162
GLOBAL,PWRCSPLUXXX01,S1D2,2047,0.162
GLOBAL,PWRCSPLUXXX01,S1D2,2048,0.162
GLOBAL,PWRCSPLUXXX01,S1D2,2049,0.162
GLOBAL,PWRCSPLUXXX01,S1D2,2050,0.162
GLOBAL,PWRCSPNLDXX01,S1D2,2015,0.1302
GLOBAL,PWRCSPNLDXX01,S1D2,2016,0.1302
GLOBAL,PWRCSPNLDXX01,S1D2,2017,0.1302
GLOBAL,PWRCSPNLDXX01,S1D2,2018,0.1302
GLOBAL,PWRCSPNLDXX01,S1D2,2019,0.1302
GLOBAL,PWRCSPNLDXX01,S1D2,2020,0.1302
