REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
GLOBAL,MINPETCHE,1,2038,13.497
GLOBAL,MINPETCHE,1,2039,13.497
GLOBAL,MINPETCHE,1,2040,13.497
GLOBAL,MINPETCHE,1,2041,13.497
GLOBAL,MINPETCHE,1,2042,13.497
GLOBAL,MINPETCHE,1,2043,13.497
GLOBAL,MINPETCHE,1,2044,13.497
GLOBAL,MINPETCHE,1,2045,13.497
GLOBAL,MINPETCHE,1,2046,13.497
GLOBAL,MINPETCHE,1,2047,13.497
GLOBAL,MINPETCHE,1,2048,13.497
GLOBAL,MINPETCHE,1,2049,13.497
GLOBAL,MINPETCHE,1,2050,13.497
GLOBAL,MINPETDEU,1,2021,13.497
GLOBAL,MINPETDEU,1,2022,13.497
GLOBAL,MINPETDEU,1,2023,13.497
GLOBAL,MINPETDEU,1,2024,13.497
GLOBAL,MINPETDEU,1,2025,13.497
GLOBAL,MINPETDEU,1,2026,13.497
GLOBAL,MINPETDEU,1,2027,13.497
GLOBAL,MINPETDEU,1,2028,13.497
GLOBAL,MINPETDEU,1,2029,13.497
GLOBAL,MINPETDEU,1,2030,13.497
GLOBAL,MINPETDEU,1,2031,13.497
GLOBAL,MINPETDEU,1,2032,13.497
GLOBAL,MINPETDEU,1,2033,13.497
GLOBAL,MINPETDEU,1,2034,13.497
GLOBAL,MINPETDEU,1,2035,13.497
GLOBAL,MINPETDEU,1,2036,13.497
GLOBAL,MINPETDEU,1,2037,13.497
GLOBAL,MINPETDEU,1,2038,13.497
GLOBAL,MINPETDEU,1,2039,13.497
GLOBAL,MINPETDEU,1,2040,13.497
GLOBAL,MINPETDEU,1,2041,13.497
GLOBAL,MINPETDEU,1,2042,13.497
GLOBAL,MINPETDEU,1,2043,13.497
GLOBAL,MINPETDEU,1,2044,13.497
GLOBAL,MINPETDEU,1,2045,13.497
GLOBAL,MINPETDEU,1,2046,13.497
GLOBAL,MINPETDEU,1,2047,13.497
GLOBAL,MINPETDEU,1,2048,13.497
GLOBAL,MINPETDEU,1,2049,13.497
GLOBAL,MINPETDEU,1,2050,13.497
GLOBAL,MINPETESP,1,2021,13.497
GLOBAL,MINPETESP,1,2022,13.497
GLOBAL,MINPETESP,1,2023,13.497
GLOBAL,MINPETESP,1,2024,13.497
GLOBAL,MINPETESP,1,2025,13.497
GLOBAL,MINPETESP,1,2026,13.497
GLOBAL,MINPETESP,1,2027,13.497
GLOBAL,MINPETESP,1,2028,13.497
GLOBAL,MINPETESP,1,2029,13.497
GLOBAL,MINPETESP,1,2030,13.497
GLOBAL,MINPETESP,1,2031,13.497
GLOBAL,MINPETESP,1,2032,13.497
GLOBAL,MINPETESP,1,2033,13.497
GLOBAL,MINPETESP,1,2034,13.497
GLOBAL,MINPETESP,1,2035,13.497
GLOBAL,MINPETESP,1,2036,13.497
GLOBAL,MINPETESP,1,2037,13.497
GLOBAL,MINPETESP,1,2038,13.497
GLOBAL,MINPETESP,1,2039,13.497
GLOBAL,MINPETESP,1,2040,13.497
GLOBAL,MINPETESP,1,2041,13.497
GLOBAL,MINPETESP,1,2042,13.497
GLOBAL,MINPETESP,1,2043,13.497
GLOBAL,MINPETESP,1,2044,13.497
GLOBAL,MINPETESP,1,2045,13.497
GLOBAL,MINPETESP,1,2046,13.497
GLOBAL,MINPETESP,1,2047,13.497
GLOBAL,MINPETESP,1,2048,13.497
GLOBAL,MINPETESP,1,2049,13.497
GLOBAL,MINPETESP,1,2050,13.497
GLOBAL,MINPETFRA,1,2021,13.497
GLOBAL,MINPETFRA,1,2022,13.497
GLOBAL,MINPETFRA,1,2023,13.497
GLOBAL,MINPETFRA,1,2024,13.497
GLOBAL,MINPETFRA,1,2025,13.497
GLOBAL,MINPETFRA,1,2026,13.497
GLOBAL,MINPETFRA,1,2027,13.497
GLOBAL,MINPETFRA,1,2028,13.497
GLOBAL,MINPETFRA,1,2029,13.497
GLOBAL,MINPETFRA,1,2030,13.497
GLOBAL,MINPETFRA,1,2031,13.497
GLOBAL,MINPETFRA,1,2032,13.497
GLOBAL,MINPETFRA,1,2033,13.497
GLOBAL,MINPETFRA,1,2034,13.497
GLOBAL,MINPETFRA,1,2035,13.497
GLOBAL,MINPETFRA,1,2036,13.497
GLOBAL,MINPETFRA,1,2037,13.497
GLOBAL,MINPETFRA,1,2038,13.497
GLOBAL,MINPETFRA,1,2039,13.497
GLOBAL,MINPETFRA,1,2040,13.497
GLOBAL,MINPETFRA,1,2041,13.497
GLOBAL,MINPETFRA,1,2042,13.497
GLOBAL,MINPETFRA,1,2043,13.497
GLOBAL,MINPETFRA,1,2044,13.497
GLOBAL,MINPETFRA,1,2045,13.497
GLOBAL,MINPETFRA,1,2046,13.497
GLOBAL,MINPETFRA,1,2047,13.497
GLOBAL,MINPETFRA,1,2048,13.497
GLOBAL,MINPETFRA,1,2049,13.497
GLOBAL,MINPETFRA,1,2050,13.497
GLOBAL,MINPETINT,1,2021,17.546
GLOBAL,MINPETINT,1,2022,17.546
GLOBAL,MINPETINT,1,2023,17.546
GLOBAL,MINPETINT,1,2024,17.546
GLOBAL,MINPETINT,1,2025,17.546
GLOBAL,MINPETINT,1,2026,17.546
GLOBAL,MINPETINT,1,2027,17.546
GLOBAL,MINPETINT,1,2028,17.546
GLOBAL,MINPETINT,1,2029,17.546
GLOBAL,MINPETINT,1,2030,17.546
GLOBAL,MINPETINT,1,2031,17.546
GLOBAL,MINPETINT,1,2032,17.546
GLOBAL,MINPETINT,1,2033,17.546
GLOBAL,MINPETINT,1,2034,17.546
GLOBAL,MINPETINT,1,2035,17.546
GLOBAL,MINPETINT,1,2036,17.546
GLOBAL,MINPETINT,1,2037,17.546
GLOBAL,MINPETINT,1,2038,17.546
GLOBAL,MINPETINT,1,2039,17.546
GLOBAL,MINPETINT,1,2040,17.546
GLOBAL,MINPETINT,1,2041,17.546
GLOBAL,MINPETINT,1,2042,17.546
GLOBAL,MINPETINT,1,2043,17.546
GLOBAL,MINPETINT,1,2044,17.546
GLOBAL,MINPETINT,1,2045,17.546
GLOBAL,MINPETINT,1,2046,17.546
GLOBAL,MINPETINT,1,2047,17.546
GLOBAL,MINPETINT,1,2048,17.546
GLOBAL,MINPETINT,1,2049,17.546
GLOBAL,MINPETINT,1,2050,17.546
GLOBAL,MINPETITA,1,2021,13.497
GLOBAL,MINPETITA,1,2022,13.497
GLOBAL,MINPETITA,1,2023,13.497
GLOBAL,MINPETITA,1,2024,13.497
GLOBAL,MINPETITA,1,2025,13.497
GLOBAL,MINPETITA,1,2026,13.497
GLOBAL,MINPETITA,1,2027,13.497
GLOBAL,MINPETITA,1,2028,13.497
GLOBAL,MINPETITA,1,2029,13.497
GLOBAL,MINPETITA,1,2030,13.497
GLOBAL,MINPETITA,1,2031,13.497
GLOBAL,MINPETITA,1,2032,13.497
GLOBAL,MINPETITA,1,2033,13.497
GLOBAL,MINPETITA,1,2034,13.497
GLOBAL,MINPETITA,1,2035,13.497
GLOBAL,MINPETITA,1,2036,13.497
GLOBAL,MINPETITA,1,2037,13.497
GLOBAL,MINPETITA,1,2038,13.497
GLOBAL,MINPETITA,1,2039,13.497
GLOBAL,MINPETITA,1,2040,13.497
GLOBAL,MINPETITA,1,2041,13.497
GLOBAL,MINPETITA,1,2042,13.497
GLOBAL,MINPETITA,1,2043,13.497
GLOBAL,MINPETITA,1,2044,13.497
GLOBAL,MINPETITA,1,2045,13.497
GLOBAL,MINPETITA,1,2046,13.497
GLOBAL,MINPETITA,1,2047,13.497
GLOBAL,MINPETITA,1,2048,13.497
GLOBAL,MINPETITA,1,2049,13.497
GLOBAL,MINPETITA,1,2050,13.497
GLOBAL,MINPETLUX,1,2021,13.497
GLOBAL,MINPETLUX,1,2022,13.497
GLOBAL,MINPETLUX,1,2023,13.497
GLOBAL,MINPETLUX,1,2024,13.497
GLOBAL,MINPETLUX,1,2025,13.497
GLOBAL,MINPETLUX,1,2026,13.497
GLOBAL,MINPETLUX,1,2027,13.497
GLOBAL,MINPETLUX,1,2028,13.497
GLOBAL,MINPETLUX,1,2029,13.497
GLOBAL,MINPETLUX,1,2030,13.497
GLOBAL,MINPETLUX,1,2031,13.497
GLOBAL,MINPETLUX,1,2032,13.497
GLOBAL,MINPETLUX,1,2033,13.497
GLOBAL,MINPETLUX,1,2034,13.497
GLOBAL,MINPETLUX,1,2035,13.497
GLOBAL,MINPETLUX,1,2036,13.497
GLOBAL,MINPETLUX,1,2037,13.497
GLOBAL,MINPETLUX,1,2038,13.497
GLOBAL,MINPETLUX,1,2039,13.497
GLOBAL,MINPETLUX,1,2040,13.497
GLOBAL,MINPETLUX,1,2041,13.497
GLOBAL,MINPETLUX,1,2042,13.497
GLOBAL,MINPETLUX,1,2043,13.497
GLOBAL,MINPETLUX,1,2044,13.497
GLOBAL,MINPETLUX,1,2045,13.497
GLOBAL,MINPETLUX,1,2046,13.497
GLOBAL,MINPETLUX,1,2047,13.497
GLOBAL,MINPETLUX,1,2048,13.497
GLOBAL,MINPETLUX,1,2049,13.497
GLOBAL,MINPETLUX,1,2050,13.497
GLOBAL,MINPETNLD,1,2021,13.497
GLOBAL,MINPETNLD,1,2022,13.497
GLOBAL,MINPETNLD,1,2023,13.497
GLOBAL,MINPETNLD,1,2024,13.497
GLOBAL,MINPETNLD,1,2025,13.497
GLOBAL,MINPETNLD,1,2026,13.497
GLOBAL,MINPETNLD,1,2027,13.497
GLOBAL,MINPETNLD,1,2028,13.497
GLOBAL,MINPETNLD,1,2029,13.497
GLOBAL,MINPETNLD,1,2030,13.497
GLOBAL,MINPETNLD,1,2031,13.497
GLOBAL,MINPETNLD,1,2032,13.497
GLOBAL,MINPETNLD,1,2033,13.497
GLOBAL,MINPETNLD,1,2034,13.497
GLOBAL,MINPETNLD,1,2035,13.497
GLOBAL,MINPETNLD,1,2036,13.497
GLOBAL,MINPETNLD,1,2037,13.497
GLOBAL,MINPETNLD,1,2038,13.497
GLOBAL,MINPETNLD,1,2039,13.497
GLOBAL,MINPETNLD,1,2040,13.497
GLOBAL,MINPETNLD,1,2041,13.497
GLOBAL,MINPETNLD,1,2042,13.497
GLOBAL,MINPETNLD,1,2043,13.497
GLOBAL,MINPETNLD,1,2044,13.497
GLOBAL,MINPETNLD,1,2045,13.497
GLOBAL,MINPETNLD,1,2046,13.497
GLOBAL,MINPETNLD,1,2047,13.497
GLOBAL,MINPETNLD,1,2048,13.497
GLOBAL,MINPETNLD,1,2049,13.497
GLOBAL,MINPETNLD,1,2050,13.497
GLOBAL,MINPETPRT,1,2021,13.497
GLOBAL,MINPETPRT,1,2022,13.497
GLOBAL,MINPETPRT,1,2023,13.497
GLOBAL,MINPETPRT,1,2024,13.497
GLOBAL,MINPETPRT,1,2025,13.497
GLOBAL,MINPETPRT,1,2026,13.497
GLOBAL,MINPETPRT,1,2027,13.497
GLOBAL,MINPETPRT,1,2028,13.497
GLOBAL,MINPETPRT,1,2029,13.497
GLOBAL,MINPETPRT,1,2030,13.497
GLOBAL,MINPETPRT,1,2031,13.497
GLOBAL,MINPETPRT,1,2032,13.497
GLOBAL,MINPETPRT,1,2033,13.497
GLOBAL,MINPETPRT,1,2034,13.497
GLOBAL,MINPETPRT,1,2035,13.497
GLOBAL,MINPETPRT,1,2036,13.497
GLOBAL,MINPETPRT,1,2037,13.497
GLOBAL,MINPETPRT,1,2038,13.497
GLOBAL,MINPETPRT,1,2039,13.497
GLOBAL,MINPETPRT,1,2040,13.497
GLOBAL,MINPETPRT,1,2041,13.497
GLOBAL,MINPETPRT,1,2042,13.497
GLOBAL,MINPETPRT,1,2043,13.497
GLOBAL,MINPETPRT,1,2044,13.497
GLOBAL,MINPETPRT,1,2045,13.497
GLOBAL,MINPETPRT,1,2046,13.497
GLOBAL,MINPETPRT,1,2047,13.497
GLOBAL,MINPETPRT,1,2048,13.497
GLOBAL,MINPETPRT,1,2049,13.497
GLOBAL,MINPETPRT,1,2050,13.497
GLOBAL,MINURNAUT,1,2021,2.0
GLOBAL,MINURNAUT,1,2022,2.0
GLOBAL,MINURNAUT,1,2023,2.0
GLOBAL,MINURNAUT,1,2024,2.0
GLOBAL,MINURNAUT,1,2025,2.0
GLOBAL,MINURNAUT,1,2026,2.0
GLOBAL,MINURNAUT,1,2027,2.0
GLOBAL,MINURNAUT,1,2028,2.0
GLOBAL,MINURNAUT,1,2029,2.0
GLOBAL,MINURNAUT,1,2030,2.0
GLOBAL,MINURNAUT,1,2031,2.0
GLOBAL,MINURNAUT,1,2032,2.0
GLOBAL,MINURNAUT,1,2033,2.0
GLOBAL,MINURNAUT,1,2034,2.0
GLOBAL,MINURNAUT,1,2035,2.0
GLOBAL,MINURNAUT,1,2036,2.0
GLOBAL,MINURNAUT,1,2037,2.0
GLOBAL,MINURNAUT,1,2038,2.0
GLOBAL,MINURNAUT,1,2039,2.0
GLOBAL,MINURNAUT,1,2040,2.0
GLOBAL,MINURNAUT,1,2041,2.0
GLOBAL,MINURNAUT,1,2042,2.0
GLOBAL,MINURNAUT,1,2043,2.0
GLOBAL,MINURNAUT,1,2044,2.0
GLOBAL,MINURNAUT,1,2045,2.0
GLOBAL,MINURNAUT,1,2046,2.0
GLOBAL,MINURNAUT,1,2047,2.0
GLOBAL,MINURNAUT,1,2048,2.0
GLOBAL,MINURNAUT,1,2049,2.0
GLOBAL,MINURNAUT,1,2050,2.0
GLOBAL,MINURNBEL,1,2021,2.0
GLOBAL,MINURNBEL,1,2022,2.0
GLOBAL,MINURNBEL,1,2023,2.0
GLOBAL,MINURNBEL,1,2024,2.0
GLOBAL,MINURNBEL,1,2025,2.0
GLOBAL,MINURNBEL,1,2026,2.0
GLOBAL,MINURNBEL,1,2027,2.0
GLOBAL,MINURNBEL,1,2028,2.0
GLOBAL,MINURNBEL,1,2029,2.0
GLOBAL,MINURNBEL,1,2030,2.0
GLOBAL,MINURNBEL,1,2031,2.0
GLOBAL,MINURNBEL,1,2032,2.0
GLOBAL,MINURNBEL,1,2033,2.0
GLOBAL,MINURNBEL,1,2034,2.0
GLOBAL,MINURNBEL,1,2035,2.0
GLOBAL,MINURNBEL,1,2036,2.0
GLOBAL,MINURNBEL,1,2037,2.0
GLOBAL,MINURNBEL,1,2038,2.0
GLOBAL,MINURNBEL,1,2039,2.0
GLOBAL,MINURNBEL,1,2040,2.0
GLOBAL,MINURNBEL,1,2041,2.0
GLOBAL,MINURNBEL,1,2042,2.0
GLOBAL,MINURNBEL,1,2043,2.0
GLOBAL,MINURNBEL,1,2044,2.0
GLOBAL,MINURNBEL,1,2045,2.0
GLOBAL,MINURNBEL,1,2046,2.0
GLOBAL,MINURNBEL,1,2047,2.0
GLOBAL,MINURNBEL,1,2048,2.0
GLOBAL,MINURNBEL,1,2049,2.0
GLOBAL,MINURNBEL,1,2050,2.0
GLOBAL,MINURNCHE,1,2021,2.0
GLOBAL,MINURNCHE,1,2022,2.0
GLOBAL,MINURNCHE,1,2023,2.0
GLOBAL,MINURNCHE,1,2024,2.0
GLOBAL,MINURNCHE,1,2025,2.0
GLOBAL,MINURNCHE,1,2026,2.0
GLOBAL,MINURNCHE,1,2027,2.0
GLOBAL,MINURNCHE,1,2028,2.0
GLOBAL,MINURNCHE,1,2029,2.0
GLOBAL,MINURNCHE,1,2030,2.0
GLOBAL,MINURNCHE,1,2031,2.0
GLOBAL,MINURNCHE,1,2032,2.0
GLOBAL,MINURNCHE,1,2033,2.0
GLOBAL,MINURNCHE,1,2034,2.0
GLOBAL,MINURNCHE,1,2035,2.0
GLOBAL,MINURNCHE,1,2036,2.0
GLOBAL,MINURNCHE,1,2037,2.0
GLOBAL,MINURNCHE,1,2038,2.0
GLOBAL,MINURNCHE,1,2039,2.0
GLOBAL,MINURNCHE,1,2040,2.0
GLOBAL,MINURNCHE,1,2041,2.0
GLOBAL,MINURNCHE,1,2042,2.0
GLOBAL,MINURNCHE,1,2043,2.0
GLOBAL,MINURNCHE,1,2044,2.0
GLOBAL,MINURNCHE,1,2045,2.0
GLOBAL,MINURNCHE,1,2046,2.0
GLOBAL,MINURNCHE,1,2047,2.0
GLOBAL,MINURNCHE,1,2048,2.0
GLOBAL,MINURNCHE,1,2049,2.0
GLOBAL,MINURNCHE,1,2050,2.0
GLOBAL,MINURNDEU,1,2021,2.0
GLOBAL,MINURNDEU,1,2022,2.0
GLOBAL,MINURNDEU,1,2023,2.0
GLOBAL,MINURNDEU,1,2024,2.0
GLOBAL,MINURNDEU,1,2025,2.0
GLOBAL,MINURNDEU,1,2026,2.0
GLOBAL,MINURNDEU,1,2027,2.0
GLOBAL,MINURNDEU,1,2028,2.0
GLOBAL,MINURNDEU,1,2029,2.0
GLOBAL,MINURNDEU,1,2030,2.0
GLOBAL,MINURNDEU,1,2031,2.0
GLOBAL,MINURNDEU,1,2032,2.0
GLOBAL,MINURNDEU,1,2033,2.0
GLOBAL,MINURNDEU,1,2034,2.0
GLOBAL,MINURNDEU,1,2035,2.0
GLOBAL,MINURNDEU,1,2036,2.0
GLOBAL,MINURNDEU,1,2037,2.0
GLOBAL,MINURNDEU,1,2038,2.0
GLOBAL,MINURNDEU,1,2039,2.0
GLOBAL,MINURNDEU,1,2040,2.0
GLOBAL,MINURNDEU,1,2041,2.0
GLOBAL,MINURNDEU,1,2042,2.0
GLOBAL,MINURNDEU,1,2043,2.0
GLOBAL,MINURNDEU,1,2044,2.0
GLOBAL,MINURNDEU,1,2045,2.0
GLOBAL,MINURNDEU,1,2046,2.0
GLOBAL,MINURNDEU,1,2047,2.0
GLOBAL,MINURNDEU,1,2048,2.0
GLOBAL,MINURNDEU,1,2049,2.0
GLOBAL,MINURNDEU,1,2050,2.0
GLOBAL,MINURNESP,1,2021,2.0
GLOBAL,MINURNESP,1,2022,2.0
GLOBAL,MINURNESP,1,2023,2.0
GLOBAL,MINURNESP,1,2024,2.0
GLOBAL,MINURNESP,1,2025,2.0
GLOBAL,MINURNESP,1,2026,2.0
GLOBAL,MINURNESP,1,2027,2.0
GLOBAL,MINURNESP,1,2028,2.0
GLOBAL,MINURNESP,1,2029,2.0
GLOBAL,MINURNESP,1,2030,2.0
GLOBAL,MINURNESP,1,2031,2.0
GLOBAL,MINURNESP,1,2032,2.0
GLOBAL,MINURNESP,1,2033,2.0
GLOBAL,MINURNESP,1,2034,2.0
GLOBAL,MINURNESP,1,2035,2.0
GLOBAL,MINURNESP,1,2036,2.0
GLOBAL,MINURNESP,1,2037,2.0
GLOBAL,MINURNESP,1,2038,2.0
GLOBAL,MINURNESP,1,2039,2.0
GLOBAL,MINURNESP,1,2040,2.0
GLOBAL,MINURNESP,1,2041,2.0
GLOBAL,MINURNESP,1,2042,2.0
GLOBAL,MINURNESP,1,2043,2.0
GLOBAL,MINURNESP,1,2044,2.0
GLOBAL,MINURNESP,1,2045,2.0
GLOBAL,MINURNESP,1,2046,2.0
GLOBAL,MINURNESP,1,2047,2.0
GLOBAL,MINURNESP,1,2048,2.0
GLOBAL,MINURNESP,1,2049,2.0
GLOBAL,MINURNESP,1,2050,2.0
GLOBAL,MINURNFRA,1,2021,2.0
GLOBAL,MINURNFRA,1,2022,2.0
GLOBAL,MINURNFRA,1,2023,2.0
GLOBAL,MINURNFRA,1,2024,2.0
GLOBAL,MINURNFRA,1,2025,2.0
GLOBAL,MINURNFRA,1,2026,2.0
GLOBAL,MINURNFRA,1,2027,2.0
GLOBAL,MINURNFRA,1,2028,2.0
GLOBAL,MINURNFRA,1,2029,2.0
GLOBAL,MINURNFRA,1,2030,2.0
GLOBAL,MINURNFRA,1,2031,2.0
GLOBAL,MINURNFRA,1,2032,2.0
GLOBAL,MINURNFRA,1,2033,2.0
GLOBAL,MINURNFRA,1,2034,2.0
GLOBAL,MINURNFRA,1,2035,2.0
GLOBAL,MINURNFRA,1,2036,2.0
GLOBAL,MINURNFRA,1,2037,2.0
GLOBAL,MINURNFRA,1,2038,2.0
GLOBAL,MINURNFRA,1,2039,2.0
GLOBAL,MINURNFRA,1,2040,2.0
GLOBAL,MINURNFRA,1,2041,2.0
GLOBAL,MINURNFRA,1,2042,2.0
GLOBAL,MINURNFRA,1,2043,2.0
GLOBAL,MINURNFRA,1,2044,2.0
GLOBAL,MINURNFRA,1,2045,2.0
GLOBAL,MINURNFRA,1,2046,2.0
GLOBAL,MINURNFRA,1,2047,2.0
GLOBAL,MINURNFRA,1,2048,2.0
GLOBAL,MINURNFRA,1,2049,2.0
GLOBAL,MINURNFRA,1,2050,2.0
GLOBAL,MINURNINT,1,2021,2.6
GLOBAL,MINURNINT,1,2022,2.6
GLOBAL,MINURNINT,1,2023,2.6
GLOBAL,MINURNINT,1,2024,2.6
GLOBAL,MINURNINT,1,2025,2.6
GLOBAL,MINURNINT,1,2026,2.6
GLOBAL,MINURNINT,1,2027,2.6
GLOBAL,MINURNINT,1,2028,2.6
GLOBAL,MINURNINT,1,2029,2.6
GLOBAL,MINURNINT,1,2030,2.6
GLOBAL,MINURNINT,1,2031,2.6
GLOBAL,MINURNINT,1,2032,2.6
GLOBAL,MINURNINT,1,2033,2.6
GLOBAL,MINURNINT,1,2034,2.6
GLOBAL,MINURNINT,1,2035,2.6
GLOBAL,MINURNINT,1,2036,2.6
GLOBAL,MINURNINT,1,2037,2.6
GLOBAL,MINURNINT,1,2038,2.6
GLOBAL,MINURNINT,1,2039,2.6
GLOBAL,MINURNINT,1,2040,2.6
GLOBAL,MINURNINT,1,2041,2.6
GLOBAL,MINURNINT,1,2042,2.6
GLOBAL,MINURNINT,1,2043,2.6
GLOBAL,MINURNINT,1,2044,2.6
GLOBAL,MINURNINT,1,2045,2.6
GLOBAL,MINURNINT,1,2046,2.6
GLOBAL,MINURNINT,1,2047,2.6
GLOBAL,MINURNINT,1,2048,2.6
GLOBAL,MINURNINT,1,2049,2.6
GLOBAL,MINURNINT,1,2050,2.6
GLOBAL,MINURNITA,1,2021,2.0
GLOBAL,MINURNITA,1,2022,2.0
GLOBAL,MINURNITA,1,2023,2.0
GLOBAL,MINURNITA,1,2024,2.0
GLOBAL,MINURNITA,1,2025,2.0
GLOBAL,MINURNITA,1,2026,2.0
GLOBAL,MINURNITA,1,2027,2.0
GLOBAL,MINURNITA,1,2028,2.0
GLOBAL,MINURNITA,1,2029,2.0
GLOBAL,MINURNITA,1,2030,2.0
GLOBAL,MINURNITA,1,2031,2.0
GLOBAL,MINURNITA,1,2032,2.0
GLOBAL,MINURNITA,1,2033,2.0
GLOBAL,MINURNITA,1,2034,2.0
GLOBAL,MINURNITA,1,2035,2.0
GLOBAL,MINURNITA,1,2036,2.0
GLOBAL,MINURNITA,1,2037,2.0
GLOBAL,MINURNITA,1,2038,2.0
GLOBAL,MINURNITA,1,2039,2.0
GLOBAL,MINURNITA,1,2040,2.0
GLOBAL,MINURNITA,1,2041,2.0
GLOBAL,MINURNITA,1,2042,2.0
GLOBAL,MINURNITA,1,2043,2.0
GLOBAL,MINURNITA,1,2044,2.0
GLOBAL,MINURNITA,1,2045,2.0
GLOBAL,MINURNITA,1,2046,2.0
GLOBAL,MINURNITA,1,2047,2.0
GLOBAL,MINURNITA,1,2048,2.0
GLOBAL,MINURNITA,1,2049,2.0
GLOBAL,MINURNITA,1,2050,2.0
GLOBAL,MINURNLUX,1,2021,2.0
GLOBAL,MINURNLUX,1,2022,2.0
GLOBAL,MINURNLUX,1,2023,2.0
GLOBAL,MINURNLUX,1,2024,2.0
GLOBAL,MINURNLUX,1,2025,2.0
GLOBAL,MINURNLUX,1,2026,2.0
GLOBAL,MINURNLUX,1,2027,2.0
GLOBAL,MINURNLUX,1,2028,2.0
GLOBAL,MINURNLUX,1,2029,2.0
GLOBAL,MINURNLUX,1,2030,2.0
GLOBAL,MINURNLUX,1,2031,2.0
GLOBAL,MINURNLUX,1,2032,2.0
GLOBAL,MINURNLUX,1,2033,2.0
GLOBAL,MINURNLUX,1,2034,2.0
GLOBAL,MINURNLUX,1,2035,2.0
GLOBAL,MINURNLUX,1,2036,2.0
GLOBAL,MINURNLUX,1,2037,2.0
GLOBAL,MINURNLUX,1,2038,2.0
GLOBAL,MINURNLUX,1,2039,2.0
GLOBAL,MINURNLUX,1,2040,2.0
GLOBAL,MINURNLUX,1,2041,2.0
GLOBAL,MINURNLUX,1,2042,2.0
GLOBAL,MINURNLUX,1,2043,2.0
GLOBAL,MINURNLUX,1,2044,2.0
GLOBAL,MINURNLUX,1,2045,2.0
GLOBAL,MINURNLUX,1,2046,2.0
GLOBAL,MINURNLUX,1,2047,2.0
GLOBAL,MINURNLUX,1,2048,2.0
GLOBAL,MINURNLUX,1,2049,2.0
GLOBAL,MINURNLUX,1,2050,2.0
GLOBAL,MINURNNLD,1,2021,2.0
GLOBAL,MINURNNLD,1,2022,2.0
GLOBAL,MINURNNLD,1,2023,2.0
GLOBAL,MINURNNLD,1,2024,2.0
GLOBAL,MINURNNLD,1,2025,2.0
GLOBAL,MINURNNLD,1,2026,2.0
GLOBAL,MINURNNLD,1,2027,2.0
GLOBAL,MINURNNLD,1,2028,2.0
GLOBAL,MINURNNLD,1,2029,2.0
GLOBAL,MINURNNLD,1,2030,2.0
GLOBAL,MINURNNLD,1,2031,2.0
GLOBAL,MINURNNLD,1,2032,2.0
GLOBAL,MINURNNLD,1,2033,2.0
GLOBAL,MINURNNLD,1,2034,2.0
GLOBAL,MINURNNLD,1,2035,2.0
GLOBAL,MINURNNLD,1,2036,2.0
GLOBAL,MINURNNLD,1,2037,2.0
GLOBAL,MINURNNLD,1,2038,2.0
GLOBAL,MINURNNLD,1,2039,2.0
GLOBAL,MINURNNLD,1,2040,2.0
GLOBAL,MINURNNLD,1,2041,2.0
GLOBAL,MINURNNLD,1,2042,2.0
GLOBAL,MINURNNLD,1,2043,2.0
GLOBAL,MINURNNLD,1,2044,2.0
GLOBAL,MINURNNLD,1,2045,2.0
GLOBAL,MINURNNLD,1,2046,2.0
GLOBAL,MINURNNLD,1,2047,2.0
GLOBAL,MINURNNLD,1,2048,2.0
GLOBAL,MINURNNLD,1,2049,2.0
GLOBAL,MINURNNLD,1,2050,2.0
GLOBAL,MINURNPRT,1,2021,2.0
GLOBAL,MINURNPRT,1,2022,2.0
GLOBAL,MINURNPRT,1,2023,2.0
GLOBAL,MINURNPRT,1,2024,2.0
GLOBAL,MINURNPRT,1,2025,2.0
GLOBAL,MINURNPRT,1,2026,2.0
GLOBAL,MINURNPRT,1,2027,2.0
GLOBAL,MINURNPRT,1,2028,2.0
GLOBAL,MINURNPRT,1,2029,2.0
GLOBAL,MINURNPRT,1,2030,2.0
GLOBAL,MINURNPRT,1,2031,2.0
GLOBAL,MINURNPRT,1,2032,2.0
GLOBAL,MINURNPRT,1,2033,2.0
GLOBAL,MINURNPRT,1,2034,2.0
GLOBAL,MINURNPRT,1,2035,2.0
GLOBAL,MINURNPRT,1,2036,2.0
GLOBAL,MINURNPRT,1,2037,2.0
GLOBAL,MINURNPRT,1,2038,2.0
GLOBAL,MINURNPRT,1,2039,2.0
GLOBAL,MINURNPRT,1,2040,2.0
GLOBAL,MINURNPRT,1,2041,2.0
GLOBAL,MINURNPRT,1,2042,2.0
GLOBAL,MINURNPRT,1,2043,2.0
GLOBAL,MINURNPRT,1,2044,2.0
GLOBAL,MINURNPRT,1,2045,2.0
GLOBAL,MINURNPRT,1,2046,2.0
GLOBAL,MINURNPRT,1,2047,2.0
GLOBAL,MINURNPRT,1,2048,2.0
GLOBAL,MINURNPRT,1,2049,2.0
GLOBAL,MINURNPRT,1,2050,2.0
GLOBAL,PWRBCKAUTXX,1,2021,999999.0
GLOBAL,PWRBCKAUTXX,1,2022,999999.0
GLOBAL,PWRBCKAUTXX,1,2023,999999.0
GLOBAL,PWRBCKAUTXX,1,2024,999999.0
GLOBAL,PWRBCKAUTXX,1,2025,999999.0
