REGION,TECHNOLOGY,YEAR,VALUE
GLOBAL,PWRBIOESPXX01,2020,84.55
GLOBAL,PWRBIOESPXX01,2021,84.09
GLOBAL,PWRBIOESPXX01,2022,83.64
GLOBAL,PWRBIOESPXX01,2023,83.18
GLOBAL,PWRBIOESPXX01,2024,82.73
GLOBAL,PWRBIOESPXX01,2025,82.27
GLOBAL,PWRBIOESPXX01,2026,81.82
GLOBAL,PWRBIOESPXX01,2027,81.36
GLOBAL,PWRBIOESPXX01,2028,80.91
GLOBAL,PWRBIOESPXX01,2029,80.45
GLOBAL,PWRBIOESPXX01,2030,80.0
GLOBAL,PWRBIOESPXX01,2031,80.0
GLOBAL,PWRBIOESPXX01,2032,80.0
GLOBAL,PWRBIOESPXX01,2033,80.0
GLOBAL,PWRBIOESPXX01,2034,80.0
GLOBAL,PWRBIOESPXX01,2035,80.0
GLOBAL,PWRBIOESPXX01,2036,80.0
GLOBAL,PWRBIOESPXX01,2037,80.0
GLOBAL,PWRBIOESPXX01,2038,80.0
GLOBAL,PWRBIOESPXX01,2039,80.0
GLOBAL,PWRBIOESPXX01,2040,80.0
GLOBAL,PWRBIOESPXX01,2041,80.0
GLOBAL,PWRBIOESPXX01,2042,80.0
GLOBAL,PWRBIOESPXX01,2043,80.0
GLOBAL,PWRBIOESPXX01,2044,80.0
GLOBAL,PWRBIOESPXX01,2045,80.0
GLOBAL,PWRBIOESPXX01,2046,80.0
GLOBAL,PWRBIOESPXX01,2047,80.0
GLOBAL,PWRBIOESPXX01,2048,80.0
GLOBAL,PWRBIOESPXX01,2049,80.0
GLOBAL,PWRBIOESPXX01,2050,80.0
GLOBAL,PWRBIOFRAXX01,2015,85.0
GLOBAL,PWRBIOFRAXX01,2016,85.0
GLOBAL,PWRBIOFRAXX01,2017,85.0
GLOBAL,PWRBIOFRAXX01,2018,85.0
GLOBAL,PWRBIOFRAXX01,2019,85.0
GLOBAL,PWRBIOFRAXX01,2020,84.55
GLOBAL,PWRBIOFRAXX01,2021,84.09
GLOBAL,PWRBIOFRAXX01,2022,83.64
GLOBAL,PWRBIOFRAXX01,2023,83.18
GLOBAL,PWRBIOFRAXX01,2024,82.73
GLOBAL,PWRBIOFRAXX01,2025,82.27
GLOBAL,PWRBIOFRAXX01,2026,81.82
GLOBAL,PWRBIOFRAXX01,2027,81.36
GLOBAL,PWRBIOFRAXX01,2028,80.91
GLOBAL,PWRBIOFRAXX01,2029,80.45
GLOBAL,PWRBIOFRAXX01,2030,80.0
GLOBAL,PWRBIOFRAXX01,2031,80.0
